,seq_len,image_path,pose
170,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000863.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000864.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000865.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000866.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000867.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000868.png']","[[-1.65765505e+00 -7.99650840e-02 -4.37577579e-02 -1.13039100e+02
  -7.64858200e+00  3.69849500e+02 -9.01475900e-02  7.57078200e-02
  -9.93046700e-01 -4.36040100e-02  9.95850300e-01  7.98798900e-02
   9.94973400e-01  5.05018000e-02 -8.64723400e-02]
 [-1.65469979e+00 -7.02991677e-02 -4.13513410e-02 -1.13850400e+02
  -7.59755000e+00  3.69787500e+02 -8.66269500e-02  6.64698700e-02
  -9.94020900e-01 -4.12374500e-02  9.96677300e-01  7.02412800e-02
   9.95386900e-01  4.70756700e-02 -8.35980600e-02]
 [-1.65156232e+00 -5.29399038e-02 -4.25427688e-02 -1.14671000e+02
  -7.55114300e+00  3.69722500e+02 -8.28483700e-02  4.92637200e-02
  -9.95343800e-01 -4.24703500e-02  9.97695400e-01  5.29151800e-02
   9.95656700e-01  4.66565300e-02 -8.05651900e-02]
 [-1.64800842e+00 -4.11683161e-02 -4.47911141e-02 -1.15512500e+02
  -7.50669600e+00  3.69657200e+02 -7.88953800e-02  3.75390800e-02
  -9.96175900e-01 -4.47382000e-02  9.98150600e-01  4.11566900e-02
   9.95878500e-01  4.78141800e-02 -7.70700400e-02]
 [-1.64365524e+00 -4.41926640e-02 -5.03291250e-02 -1.16381500e+02
  -7.47075900e+00  3.69587900e+02 -7.49189200e-02  4.03431400e-02
  -9.96373200e-01 -5.02587600e-02  9.97758600e-01  4.41782800e-02
   9.95922300e-01  5.33862700e-02 -7.27234000e-02]
 [-1.63739453e+00 -5.56587100e-02 -5.73478196e-02 -1.17275400e+02
  -7.43228100e+00  3.69517500e+02 -6.96210300e-02  5.16010500e-02
  -9.96238100e-01 -5.72276300e-02  9.96810000e-01  5.56299800e-02
   9.95930600e-01  6.08853600e-02 -6.64459300e-02]]"
162,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000824.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000825.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000826.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000827.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000828.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000829.png']","[[-1.56812009e+00 -5.79122447e-02 -3.35147399e-02 -8.74454800e+01
  -8.51147300e+00  3.71725300e+02  7.35278200e-04  5.79368400e-02
  -9.98320000e-01 -3.34522900e-02  9.97762900e-01  5.78798800e-02
   9.99440000e-01  3.33535300e-02  2.67175200e-03]
 [-1.56764998e+00 -5.80020872e-02 -3.17138903e-02 -8.82156900e+01
  -8.48828700e+00  3.71734100e+02  1.30663300e-03  5.80398900e-02
  -9.98313400e-01 -3.16552500e-02  9.97816300e-01  5.79695700e-02
   9.99498000e-01  3.15261100e-02  3.14104600e-03]
 [-1.56794474e+00 -5.58009323e-02 -2.88136680e-02 -8.89667100e+01
  -8.46810000e+00  3.71742000e+02  1.24363700e-03  5.58307500e-02
  -9.98439500e-01 -2.87648400e-02  9.98029100e-01  5.57719800e-02
   9.99585400e-01  2.86505900e-02  2.84714700e-03]
 [-1.56890482e+00 -5.53410133e-02 -2.69858745e-02 -8.96954300e+01
  -8.44823900e+00  3.71748300e+02  3.98340600e-04  5.53435600e-02
  -9.98467300e-01 -2.69412900e-02  9.98105500e-01  5.53127700e-02
   9.99636900e-01  2.68779600e-02  1.88861100e-03]
 [-1.57125441e+00 -5.45193037e-02 -2.39161622e-02 -9.04026600e+01
  -8.42660900e+00  3.71755300e+02 -1.76107700e-03  5.44657500e-02
  -9.98514100e-01 -2.38783500e-02  9.98228600e-01  5.44923000e-02
   9.99713300e-01  2.39388300e-02 -4.57406400e-04]
 [-1.57453932e+00 -5.65625139e-02 -2.19786363e-02 -9.10871500e+01
  -8.41058900e+00  3.71755400e+02 -4.98447800e-03  5.64360500e-02
  -9.98393800e-01 -2.19417200e-02  9.98159600e-01  5.65323600e-02
   9.99746800e-01  2.21882600e-02 -3.73700200e-03]]"
76,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000387.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000388.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000389.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000390.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000391.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000392.png']","[[-2.63857355e-02  2.91042635e-03 -9.64837475e-03  6.99816300e+01
  -9.68375000e+00  2.24353700e+02  9.99606200e-01  9.56808500e-03
  -2.63825600e-02 -9.64818400e-03  9.99949200e-01 -2.91042200e-03
   2.63533700e-02  3.16381900e-03  9.99647600e-01]
 [-2.75148773e-02  9.15459181e-03 -4.10256234e-03  6.99854200e+01
  -9.71660800e+00  2.25027800e+02  9.99614200e-01  3.84914800e-03
  -2.75102500e-02 -4.10237900e-03  9.99949700e-01 -9.15446300e-03
   2.74736300e-02  9.26378700e-03  9.99579500e-01]
 [-2.87671099e-02  1.03215234e-02  4.38361165e-03  6.99860700e+01
  -9.74224500e+00  2.25713400e+02  9.99575400e-01 -4.67865500e-03
  -2.87616100e-02  4.38336400e-03  9.99937100e-01 -1.03213400e-02
   2.88080900e-02  1.01908900e-02  9.99533000e-01]
 [-2.98192671e-02  7.66240071e-03  7.18079196e-03  6.99818700e+01
  -9.77134300e+00  2.26399100e+02  9.99528100e-01 -7.40598200e-03
  -2.98139700e-02  7.18051900e-03  9.99944800e-01 -7.66232500e-03
   2.98690700e-02  7.44462800e-03  9.99526000e-01]
 [-3.03407179e-02  2.84273588e-03  8.24398651e-03  6.99694900e+01
  -9.79279500e+00  2.27089800e+02  9.99505100e-01 -8.32633300e-03
  -3.03359400e-02  8.24386000e-03  9.99962000e-01 -2.84273200e-03
   3.03584600e-02  2.59124000e-03  9.99535700e-01]
 [-3.13904568e-02 -1.26740707e-04  8.99962352e-03  6.99611800e+01
  -9.81899900e+00  2.27773200e+02  9.99467000e-01 -8.99109000e-03
  -3.13853000e-02  8.99950200e-03  9.99959500e-01  1.26740700e-04
   3.13828800e-02 -4.09124500e-04  9.99507300e-01]]"
74,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000376.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000377.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000378.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000379.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000380.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000381.png']","[[ 2.77621724e-03  2.82588336e-02 -4.01676155e-02  7.00061200e+01
  -9.42932900e+00  2.16893300e+02  9.99186400e-01  4.02350300e-02
   2.77510500e-03 -4.01407800e-02  9.98794400e-01 -2.82550700e-02
  -3.90860200e-03  2.81206800e-02  9.99596800e-01]
 [-8.64342773e-04  1.61788566e-02 -4.82666165e-02  6.99828100e+01
  -9.45211500e+00  2.17578800e+02  9.98835700e-01  4.82338800e-02
  -8.64229500e-04 -4.82415600e-02  9.98704600e-01 -1.61781500e-02
   8.27752400e-05  1.62010000e-02  9.99868700e-01]
 [-4.49794799e-03  2.08099054e-03 -4.45945786e-02  6.99721100e+01
  -9.47397500e+00  2.18270700e+02  9.98996200e-01  4.45699900e-02
  -4.49792300e-03 -4.45797000e-02  9.99003600e-01 -2.08098900e-03
   4.40069100e-03  2.27941600e-03  9.99987700e-01]
 [-8.36327938e-03 -9.33040733e-03 -3.83114889e-02  6.99676300e+01
  -9.48756500e+00  2.18964300e+02  9.99228300e-01  3.83787500e-02
  -8.36281700e-03 -3.83004500e-02  9.99222700e-01  9.33027100e-03
   8.71440000e-03 -9.00276900e-03  9.99921400e-01]
 [-1.15659352e-02 -6.79142058e-03 -3.53202098e-02  6.99565100e+01
  -9.49541100e+00  2.19646300e+02  9.99306700e-01  3.53890000e-02
  -1.15654100e-02 -3.53120500e-02  9.99353200e-01  6.79136800e-03
   1.17982600e-02 -6.37825900e-03  9.99910000e-01]
 [-1.38947700e-02 -2.16468575e-03 -4.03539180e-02  6.99343600e+01
  -9.51032300e+00  2.20317400e+02  9.99088300e-01  4.03691200e-02
  -1.38942900e-02 -4.03428700e-02  9.99183500e-01  2.16468400e-03
   1.39703300e-02 -1.60217400e-03  9.99901100e-01]]"
73,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000371.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000372.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000373.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000374.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000375.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000376.png']","[[ 1.38102328e-02  7.25311288e-03 -3.33651892e-02  7.00303100e+01
  -9.34693500e+00  2.13601900e+02  9.99344800e-01  3.34559200e-02
   1.38094300e-02 -3.33581200e-02  9.99417100e-01 -7.25304900e-03
  -1.40440400e-02  6.78763900e-03  9.99878300e-01]
 [ 1.37900186e-02  1.10402052e-02 -4.19945435e-02  7.00176200e+01
  -9.36149400e+00  2.14252400e+02  9.99017000e-01  4.21303100e-02
   1.37887400e-02 -4.19796400e-02  9.99057400e-01 -1.10399800e-02
  -1.42408700e-02  1.04502800e-02  9.99843900e-01]
 [ 1.26420839e-02  2.04244707e-02 -4.68706831e-02  7.00078900e+01
  -9.37806400e+00  2.14902800e+02  9.98809900e-01  4.71076700e-02
   1.26391100e-02 -4.68437500e-02  9.98693400e-01 -2.04230500e-02
  -1.35846700e-02  1.98066800e-02  9.99711500e-01]
 [ 1.01868457e-02  2.87469812e-02 -4.54795528e-02  7.00064400e+01
  -9.39715200e+00  2.15556500e+02  9.98900900e-01  4.57540100e-02
   1.01824600e-02 -4.54450900e-02  9.98553200e-01 -2.87430200e-02
  -1.14828400e-02  2.82486800e-02  9.99534900e-01]
 [ 6.57327115e-03  3.49020389e-02 -3.87258671e-02  7.00132300e+01
  -9.41542100e+00  2.16217200e+02  9.99219800e-01  3.89445500e-02
   6.56922000e-03 -3.86926100e-02  9.98641700e-01 -3.48949500e-02
  -7.91926400e-03  3.46135400e-02  9.99369300e-01]
 [ 2.77621724e-03  2.82588336e-02 -4.01676155e-02  7.00061200e+01
  -9.42932900e+00  2.16893300e+02  9.99186400e-01  4.02350300e-02
   2.77510500e-03 -4.01407800e-02  9.98794400e-01 -2.82550700e-02
  -3.90860200e-03  2.81206800e-02  9.99596800e-01]]"
70,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000354.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000355.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000356.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000357.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000358.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000359.png']","[[-3.91002430e-02  2.35798875e-02 -4.59937047e-02  7.03366700e+01
  -9.04484900e+00  2.02141700e+02  9.98221400e-01  4.50216700e-02
  -3.90794100e-02 -4.59647100e-02  9.98664800e-01 -2.35777000e-02
   3.79657200e-02  2.53320400e-02  9.98957800e-01]
 [-3.61090271e-02  2.43352629e-02 -4.59472565e-02  7.02949100e+01
  -9.05997200e+00  2.02847700e+02  9.98333800e-01  4.50236300e-02
  -3.60904900e-02 -4.59174900e-02  9.98648800e-01 -2.43328600e-02
   3.49461700e-02  2.59495000e-02  9.99052200e-01]
 [-3.31135257e-02  2.50914152e-02 -4.59004299e-02  7.02530800e+01
  -9.07511600e+00  2.03554600e+02  9.98437300e-01  4.50294000e-02
  -3.30970500e-02 -4.58698700e-02  9.98632300e-01 -2.50887800e-02
   3.19220500e-02  2.65677300e-02  9.99137100e-01]
 [-3.01198350e-02  2.58467997e-02 -4.58533092e-02  7.02112800e+01
  -9.09024800e+00  2.04261000e+02  9.98531500e-01  4.50389700e-02
  -3.01052200e-02 -4.58219300e-02  9.98615200e-01 -2.58439200e-02
   2.88995500e-02  2.71854400e-02  9.99212500e-01]
 [-2.71296463e-02  2.66009786e-02 -4.58059253e-02  7.01695200e+01
  -9.10536200e+00  2.04966600e+02  9.98616600e-01  4.50523100e-02
  -2.71167200e-02 -4.57737100e-02  9.98597700e-01 -2.65978400e-02
   2.58804000e-02  2.78022700e-02  9.99278300e-01]
 [-2.41346128e-02  2.73560727e-02 -4.57581518e-02  7.01276800e+01
  -9.12049800e+00  2.05673200e+02  9.98692600e-01  4.50694700e-02
  -2.41232400e-02 -4.57250700e-02  9.98579500e-01 -2.73526600e-02
   2.28562000e-02  2.84199300e-02  9.99334700e-01]]"
69,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000349.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000350.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000351.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000352.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000353.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000354.png']","[[-5.40660269e-02  1.97959137e-02 -4.62213321e-02  7.05455700e+01
  -8.96916200e+00  1.98609100e+02  9.97521800e-01  4.50688000e-02
  -5.40291000e-02 -4.61958200e-02  9.98736200e-01 -1.97946200e-02
   5.30686900e-02  2.22414800e-02  9.98343100e-01]
 [-5.10730842e-02  2.05532674e-02 -4.61764511e-02  7.05038000e+01
  -8.98430100e+00  1.99315700e+02  9.97680000e-01  4.50517800e-02
  -5.10401000e-02 -4.61502900e-02  9.98723000e-01 -2.05518200e-02
   5.00490300e-02  2.28596500e-02  9.98485100e-01]
 [-4.80798691e-02  2.13103849e-02 -4.61312422e-02  7.04620200e+01
  -8.99944100e+00  2.00022200e+02  9.97829000e-01  4.50385500e-02
  -4.80504300e-02 -4.61044100e-02  9.98709300e-01 -2.13087700e-02
   4.70287000e-02  2.34778400e-02  9.98617500e-01]
 [-4.50883627e-02  2.20667626e-02 -4.60857397e-02  7.04202700e+01
  -9.01457000e+00  2.00728400e+02  9.97968900e-01  4.50291300e-02
  -4.50621100e-02 -4.60582100e-02  9.98695000e-01 -2.20649700e-02
   4.40097300e-02  2.40956300e-02  9.98740400e-01]
 [-4.20980143e-02  2.28225416e-02 -4.60399390e-02  7.03785200e+01
  -9.02969100e+00  2.01434200e+02  9.98099500e-01  4.50235000e-02
  -4.20746200e-02 -4.60116900e-02  9.98680200e-01 -2.28205600e-02
   4.09916300e-02  2.47131100e-02  9.98853800e-01]
 [-3.91002430e-02  2.35798875e-02 -4.59937047e-02  7.03366700e+01
  -9.04484900e+00  2.02141700e+02  9.98221400e-01  4.50216700e-02
  -3.90794100e-02 -4.59647100e-02  9.98664800e-01 -2.35777000e-02
   3.79657200e-02  2.53320400e-02  9.98957800e-01]]"
68,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000344.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000345.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000346.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000347.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000348.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000349.png']","[[-6.05618326e-02  1.07941501e-02 -4.29275853e-02  7.07911500e+01
  -8.88490700e+00  1.94863500e+02  9.97275200e-01  4.21830300e-02
  -6.05212900e-02 -4.29119000e-02  9.99020500e-01 -1.07939400e-02
   6.00066800e-02  1.33616100e-02  9.98108500e-01]
 [-6.17492057e-02  1.68934553e-02 -4.52351386e-02  7.07322400e+01
  -8.90607600e+00  1.95676300e+02  9.97120300e-01  4.40921500e-02
  -6.17011600e-02 -4.52132600e-02  9.98834500e-01 -1.68926500e-02
   6.08844100e-02  1.96337100e-02  9.97951600e-01]
 [-6.30425964e-02  1.75226078e-02 -4.63540116e-02  7.06708300e+01
  -8.92374600e+00  1.96489700e+02  9.96992600e-01  4.51426700e-02
  -6.29911700e-02 -4.63303000e-02  9.98772500e-01 -1.75217100e-02
   6.21228700e-02  2.03874100e-02  9.97860200e-01]
 [-6.00527519e-02  1.82800899e-02 -4.63101449e-02  7.06291100e+01
  -8.93887400e+00  1.97195700e+02  9.97178000e-01  4.51142700e-02
  -6.00066300e-02 -4.62858600e-02  9.98761000e-01 -1.82790700e-02
   5.91076300e-02  2.10049400e-02  9.98030500e-01]
 [-5.70583949e-02  1.90384116e-02 -4.62658851e-02  7.05873300e+01
  -8.95402400e+00  1.97902600e+02  9.97354500e-01  4.50896300e-02
  -5.70171000e-02 -4.62410000e-02  9.98748900e-01 -1.90372600e-02
   5.60873700e-02  2.16234200e-02  9.98191600e-01]
 [-5.40660269e-02  1.97959137e-02 -4.62213321e-02  7.05455700e+01
  -8.96916200e+00  1.98609100e+02  9.97521800e-01  4.50688000e-02
  -5.40291000e-02 -4.61958200e-02  9.98736200e-01 -1.97946200e-02
   5.30686900e-02  2.22414800e-02  9.98343100e-01]]"
57,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000289.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000290.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000291.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000292.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000293.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000294.png']","[[ 1.72227290e-01  9.04134352e-03 -3.58679484e-02  7.03798100e+01
  -7.71208000e+00  1.49033000e+02  9.84516300e-01  3.68781800e-02
   1.71370100e-01 -3.58587900e-02  9.99315900e-01 -9.04122000e-03
  -1.71586200e-01  2.75610400e-03  9.85165200e-01]
 [ 1.64809904e-01  1.91571928e-02 -3.45006143e-02  7.05079700e+01
  -7.73271000e+00  1.49819900e+02  9.85754200e-01  3.71673200e-02
   1.64034700e-01 -3.44874400e-02  9.99221500e-01 -1.91560200e-02
  -1.64618900e-01  1.32259900e-02  9.86268500e-01]
 [ 1.58018854e-01  2.58191595e-02 -3.06953289e-02  7.06340700e+01
  -7.75190900e+00  1.50615300e+02  9.86951200e-01  3.43687200e-02
   1.57309600e-01 -3.06802800e-02  9.99195800e-01 -2.58162900e-02
  -1.58070300e-01  2.06531100e-02  9.87211800e-01]
 [ 1.51356793e-01  2.48455588e-02 -2.95768103e-02  7.07533200e+01
  -7.77901200e+00  1.51422000e+02  9.88024300e-01  3.29785800e-02
   1.50733000e-01 -2.95633700e-02  9.99254100e-01 -2.48430000e-02
  -1.51439900e-01  2.00893100e-02  9.88262200e-01]
 [ 1.43732112e-01  2.08123040e-02 -3.73326445e-02  7.08570300e+01
  -7.81242900e+00  1.52237000e+02  9.88887500e-01  3.99179100e-02
   1.43206700e-01 -3.73158900e-02  9.99086800e-01 -2.08108000e-02
  -1.43906600e-01  1.52356500e-02  9.89473900e-01]
 [ 1.35925159e-01  2.13540929e-02 -4.33927966e-02  7.09526300e+01
  -7.84140400e+00  1.53048800e+02  9.89718300e-01  4.58697500e-02
   1.35476100e-01 -4.33692900e-02  9.98830900e-01 -2.13524700e-02
  -1.36297100e-01  1.52574300e-02  9.90550500e-01]]"
56,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000284.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000285.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000286.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000287.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000288.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000289.png']","[[ 1.97244714e-01  3.08442013e-02 -2.84888942e-02  6.96941600e+01
  -7.57982600e+00  1.45028400e+02  9.80040200e-01  3.39737900e-02
   1.95875000e-01 -2.84714900e-02  9.99118700e-01 -3.08393100e-02
  -1.96750100e-01  2.46469100e-02  9.80143800e-01]
 [ 1.90644327e-01  2.59681585e-02 -2.85046106e-02  6.98446200e+01
  -7.61295600e+00  1.45829800e+02  9.81343300e-01  3.29025700e-02
   1.89427700e-01 -2.84911400e-02  9.99256700e-01 -2.59652400e-02
  -1.90141200e-01  2.00838000e-02  9.81551300e-01]
 [ 1.84644211e-01  1.69249488e-02 -2.82539356e-02  6.99927700e+01
  -7.64599000e+00  1.46634200e+02  9.82521600e-01  3.08759400e-02
   1.83570500e-01 -2.82461300e-02  9.99457700e-01 -1.69241400e-02
  -1.83993500e-01  1.14431800e-02  9.82860800e-01]
 [ 1.80712661e-01  8.08226521e-03 -2.54283124e-02  7.01315000e+01
  -7.66886200e+00  1.47439500e+02  9.83360900e-01  2.64636800e-02
   1.79724800e-01 -2.54247400e-02  9.99644000e-01 -8.08217700e-03
  -1.79874700e-01  3.37824000e-03  9.83683700e-01]
 [ 1.76827055e-01  3.66840948e-03 -3.35219057e-02  7.02573800e+01
  -7.69039700e+00  1.48240700e+02  9.83832200e-01  3.36379400e-02
   1.75905800e-01 -3.35154000e-02  9.99431400e-01 -3.66840100e-03
  -1.75929200e-01 -2.28646300e-03  9.84400100e-01]
 [ 1.72227290e-01  9.04134352e-03 -3.58679484e-02  7.03798100e+01
  -7.71208000e+00  1.49033000e+02  9.84516300e-01  3.68781800e-02
   1.71370100e-01 -3.58587900e-02  9.99315900e-01 -9.04122000e-03
  -1.71586200e-01  2.75610400e-03  9.85165200e-01]]"
55,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000279.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000280.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000281.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000282.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000283.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000284.png']","[[ 2.13920816e-01  2.78883771e-02 -4.17009770e-02  6.88308000e+01
  -7.43142600e+00  1.41066900e+02  9.76109800e-01  4.66532200e-02
   2.12210400e-01 -4.16726800e-02  9.98742100e-01 -2.78847600e-02
  -2.13244400e-01  1.83752000e-02  9.76826000e-01]
 [ 2.12644823e-01  2.29498857e-02 -4.06999725e-02  6.90105500e+01
  -7.46130500e+00  1.41866200e+02  9.76469700e-01  4.46113100e-02
   2.10990300e-01 -4.06780200e-02  9.98908700e-01 -2.29478700e-02
  -2.11783800e-01  1.38252300e-02  9.77218700e-01]
 [ 2.11352455e-01  2.26570993e-02 -3.95812209e-02  6.91878900e+01
  -7.49215400e+00  1.42659800e+02  9.76794300e-01  4.34392900e-02
   2.09728600e-01 -3.95607300e-02  9.98960300e-01 -2.26551600e-02
  -2.10494600e-01  1.38324100e-02  9.77497100e-01]
 [ 2.08550387e-01  2.63172604e-02 -3.69275269e-02  6.93598300e+01
  -7.52232700e+00  1.43451000e+02  9.77464000e-01  4.15636000e-02
   2.06970200e-01 -3.69063500e-02  9.98972200e-01 -2.63142200e-02
  -2.07851200e-01  1.80826900e-02  9.77993200e-01]
 [ 2.04004457e-01  2.90790298e-02 -3.19375986e-02  6.95325500e+01
  -7.54849100e+00  1.44234600e+02  9.78575700e-01  3.71573500e-02
   2.02506700e-01 -3.19186700e-02  9.99067500e-01 -2.90749300e-02
  -2.03398200e-01  2.19882700e-02  9.78849100e-01]
 [ 1.97244714e-01  3.08442013e-02 -2.84888942e-02  6.96941600e+01
  -7.57982600e+00  1.45028400e+02  9.80040200e-01  3.39737900e-02
   1.95875000e-01 -2.84714900e-02  9.99118700e-01 -3.08393100e-02
  -1.96750100e-01  2.46469100e-02  9.80143800e-01]]"
52,6,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000262.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000263.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000264.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000265.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000266.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/000267.png']","[[ 2.38632064e-01  1.91985106e-02 -3.78401213e-02  6.54590400e+01
  -6.87875100e+00  1.27274600e+02  9.70795000e-01  4.12935300e-02
   2.36330100e-01 -3.78241200e-02  9.99100000e-01 -1.91973300e-02
  -2.36910100e-01  9.69768800e-03  9.71483100e-01]
 [ 2.39886429e-01  1.35424952e-02 -4.27028542e-02  6.56580900e+01
  -6.91304500e+00  1.28120500e+02  9.70342100e-01  4.46820100e-02
   2.37570500e-01 -4.26859600e-02  9.98996700e-01 -1.35420800e-02
  -2.37937200e-01  2.99952200e-03  9.71275800e-01]
 [ 2.40937403e-01  1.92783755e-02 -4.09095320e-02  6.58647700e+01
  -6.95501700e+00  1.28941000e+02  9.70114100e-01  4.43127000e-02
   2.38568700e-01 -4.08905200e-02  9.98977600e-01 -1.92771800e-02
  -2.39179100e-01  8.94586400e-03  9.70934200e-01]
 [ 2.40854022e-01  3.32152993e-02 -3.41507331e-02  6.60806600e+01
  -7.00070900e+00  1.29748500e+02  9.70297900e-01  4.10753500e-02
   2.38400500e-01 -3.41252600e-02  9.98865600e-01 -3.32091900e-02
  -2.39494200e-01  2.40873200e-02  9.70598900e-01]
 [ 2.40147111e-01  4.34720831e-02 -2.78131304e-02  6.62983600e+01
  -7.04683900e+00  1.30557300e+02  9.70639900e-01  3.73438700e-02
   2.37620800e-01 -2.77832700e-02  9.98668800e-01 -4.34583900e-02
  -2.38927300e-01  3.55805600e-02  9.70385300e-01]
 [ 2.39392171e-01  3.80557047e-02 -2.73946493e-02  6.65105100e+01
  -7.09213700e+00  1.31382800e+02  9.70870700e-01  3.56279900e-02
   2.36940500e-01 -2.73713900e-02  9.98901000e-01 -3.80465200e-02
  -2.38035600e-01  3.04528600e-02  9.70778900e-01]]"
